customer_id,address_id,date_from,address_type,date_to
40076,40076,1972-06-06 23:28:11,faoj4,1995-11-05 10:02:52
77,77,2023-08-05 13:21:14,dfpy,1978-04-04 13:24:52
10077,10077,2023-08-05 13:21:14,dfpy1,1978-04-04 13:24:52
20077,20077,2023-08-05 13:21:14,dfpy2,1978-04-04 13:24:52
30077,30077,2023-08-05 13:21:14,dfpy3,1978-04-04 13:24:52
40077,40077,2023-08-05 13:21:14,dfpy4,1978-04-04 13:24:52
78,78,2020-01-04 17:16:20,xrpu,2025-02-16 17:54:44
10078,10078,2020-01-04 17:16:20,xrpu1,2025-02-16 17:54:44
20078,20078,2020-01-04 17:16:20,xrpu2,2025-02-16 17:54:44
30078,30078,2020-01-04 17:16:20,xrpu3,2025-02-16 17:54:44
40078,40078,2020-01-04 17:16:20,xrpu4,2025-02-16 17:54:44
79,79,2019-12-22 12:13:56,bmol,1989-02-20 17:41:39
10079,10079,2019-12-22 12:13:56,bmol1,1989-02-20 17:41:39
20079,20079,2019-12-22 12:13:56,bmol2,1989-02-20 17:41:39
30079,30079,2019-12-22 12:13:56,bmol3,1989-02-20 17:41:39
40079,40079,2019-12-22 12:13:56,bmol4,1989-02-20 17:41:39
80,80,1995-09-08 14:22:19,bxpg,2015-06-26 16:42:25
10080,10080,1995-09-08 14:22:19,bxpg1,2015-06-26 16:42:25
20080,20080,1995-09-08 14:22:19,bxpg2,2015-06-26 16:42:25
30080,30080,1995-09-08 14:22:19,bxpg3,2015-06-26 16:42:25
40080,40080,1995-09-08 14:22:19,bxpg4,2015-06-26 16:42:25
81,81,2014-09-26 14:01:44,wrgi,1978-02-01 04:56:57
10081,10081,2014-09-26 14:01:44,wrgi1,1978-02-01 04:56:57
20081,20081,2014-09-26 14:01:44,wrgi2,1978-02-01 04:56:57
30081,30081,2014-09-26 14:01:44,wrgi3,1978-02-01 04:56:57
40081,40081,2014-09-26 14:01:44,wrgi4,1978-02-01 04:56:57
82,82,2001-02-20 23:06:54,vmxa,1985-12-06 11:30:20
10082,10082,2001-02-20 23:06:54,vmxa1,1985-12-06 11:30:20
20082,20082,2001-02-20 23:06:54,vmxa2,1985-12-06 11:30:20
30082,30082,2001-02-20 23:06:54,vmxa3,1985-12-06 11:30:20
40082,40082,2001-02-20 23:06:54,vmxa4,1985-12-06 11:30:20
83,83,1980-04-18 15:45:49,ajth,1996-03-19 06:55:53
10083,10083,1980-04-18 15:45:49,ajth1,1996-03-19 06:55:53
20083,20083,1980-04-18 15:45:49,ajth2,1996-03-19 06:55:53
30083,30083,1980-04-18 15:45:49,ajth3,1996-03-19 06:55:53
40083,40083,1980-04-18 15:45:49,ajth4,1996-03-19 06:55:53
84,84,1983-10-22 06:05:04,tglc,2012-09-01 15:06:52
10084,10084,1983-10-22 06:05:04,tglc1,2012-09-01 15:06:52
20084,20084,1983-10-22 06:05:04,tglc2,2012-09-01 15:06:52
30084,30084,1983-10-22 06:05:04,tglc3,2012-09-01 15:06:52
40084,40084,1983-10-22 06:05:04,tglc4,2012-09-01 15:06:52
85,85,1984-11-21 01:05:00,dtdm,2020-01-08 15:18:07
10085,10085,1984-11-21 01:05:00,dtdm1,2020-01-08 15:18:07
20085,20085,1984-11-21 01:05:00,dtdm2,2020-01-08 15:18:07
30085,30085,1984-11-21 01:05:00,dtdm3,2020-01-08 15:18:07
40085,40085,1984-11-21 01:05:00,dtdm4,2020-01-08 15:18:07
86,86,2014-11-02 07:54:07,fssw,2017-11-25 19:47:57
10086,10086,2014-11-02 07:54:07,fssw1,2017-11-25 19:47:57
20086,20086,2014-11-02 07:54:07,fssw2,2017-11-25 19:47:57
30086,30086,2014-11-02 07:54:07,fssw3,2017-11-25 19:47:57
40086,40086,2014-11-02 07:54:07,fssw4,2017-11-25 19:47:57
87,87,1988-07-15 12:00:47,ppvd,2004-02-13 20:23:33
10087,10087,1988-07-15 12:00:47,ppvd1,2004-02-13 20:23:33
20087,20087,1988-07-15 12:00:47,ppvd2,2004-02-13 20:23:33
30087,30087,1988-07-15 12:00:47,ppvd3,2004-02-13 20:23:33
40087,40087,1988-07-15 12:00:47,ppvd4,2004-02-13 20:23:33
88,88,2019-06-22 21:09:31,ycwo,2001-08-01 23:04:49
10088,10088,2019-06-22 21:09:31,ycwo1,2001-08-01 23:04:49
20088,20088,2019-06-22 21:09:31,ycwo2,2001-08-01 23:04:49
30088,30088,2019-06-22 21:09:31,ycwo3,2001-08-01 23:04:49
40088,40088,2019-06-22 21:09:31,ycwo4,2001-08-01 23:04:49
89,89,1975-08-15 20:37:03,mnyo,2003-12-25 01:54:10
10089,10089,1975-08-15 20:37:03,mnyo1,2003-12-25 01:54:10
20089,20089,1975-08-15 20:37:03,mnyo2,2003-12-25 01:54:10
30089,30089,1975-08-15 20:37:03,mnyo3,2003-12-25 01:54:10
40089,40089,1975-08-15 20:37:03,mnyo4,2003-12-25 01:54:10
90,90,1997-08-11 14:29:36,fqhy,2016-01-11 13:16:34
10090,10090,1997-08-11 14:29:36,fqhy1,2016-01-11 13:16:34
20090,20090,1997-08-11 14:29:36,fqhy2,2016-01-11 13:16:34
30090,30090,1997-08-11 14:29:36,fqhy3,2016-01-11 13:16:34
40090,40090,1997-08-11 14:29:36,fqhy4,2016-01-11 13:16:34
91,91,1986-05-22 23:24:24,ftvc,1980-11-18 06:53:42
10091,10091,1986-05-22 23:24:24,ftvc1,1980-11-18 06:53:42
20091,20091,1986-05-22 23:24:24,ftvc2,1980-11-18 06:53:42
30091,30091,1986-05-22 23:24:24,ftvc3,1980-11-18 06:53:42
40091,40091,1986-05-22 23:24:24,ftvc4,1980-11-18 06:53:42
92,92,2010-04-25 11:29:25,zbzv,1972-09-21 08:10:13
10092,10092,2010-04-25 11:29:25,zbzv1,1972-09-21 08:10:13
20092,20092,2010-04-25 11:29:25,zbzv2,1972-09-21 08:10:13
30092,30092,2010-04-25 11:29:25,zbzv3,1972-09-21 08:10:13
40092,40092,2010-04-25 11:29:25,zbzv4,1972-09-21 08:10:13
93,93,1989-11-15 22:36:09,zzsf,2011-05-30 14:39:00
10093,10093,1989-11-15 22:36:09,zzsf1,2011-05-30 14:39:00
20093,20093,1989-11-15 22:36:09,zzsf2,2011-05-30 14:39:00
30093,30093,1989-11-15 22:36:09,zzsf3,2011-05-30 14:39:00
40093,40093,1989-11-15 22:36:09,zzsf4,2011-05-30 14:39:00
94,94,1983-11-22 23:58:26,dhfr,1986-03-07 05:47:09
10094,10094,1983-11-22 23:58:26,dhfr1,1986-03-07 05:47:09
20094,20094,1983-11-22 23:58:26,dhfr2,1986-03-07 05:47:09
30094,30094,1983-11-22 23:58:26,dhfr3,1986-03-07 05:47:09
40094,40094,1983-11-22 23:58:26,dhfr4,1986-03-07 05:47:09
95,95,1987-07-01 13:01:18,xyxd,2020-03-23 06:15:43
10095,10095,1987-07-01 13:01:18,xyxd1,2020-03-23 06:15:43
20095,20095,1987-07-01 13:01:18,xyxd2,2020-03-23 06:15:43
30095,30095,1987-07-01 13:01:18,xyxd3,2020-03-23 06:15:43
40095,40095,1987-07-01 13:01:18,xyxd4,2020-03-23 06:15:43
96,96,2006-05-09 23:23:45,luur,1992-06-29 06:45:42
10096,10096,2006-05-09 23:23:45,luur1,1992-06-29 06:45:42
20096,20096,2006-05-09 23:23:45,luur2,1992-06-29 06:45:42
30096,30096,2006-05-09 23:23:45,luur3,1992-06-29 06:45:42
40096,40096,2006-05-09 23:23:45,luur4,1992-06-29 06:45:42
97,97,2000-04-20 12:51:34,sdzt,1987-08-14 10:13:12
10097,10097,2000-04-20 12:51:34,sdzt1,1987-08-14 10:13:12
20097,20097,2000-04-20 12:51:34,sdzt2,1987-08-14 10:13:12
30097,30097,2000-04-20 12:51:34,sdzt3,1987-08-14 10:13:12
40097,40097,2000-04-20 12:51:34,sdzt4,1987-08-14 10:13:12
98,98,1984-08-23 14:06:56,xqxq,1997-02-18 10:13:06
10098,10098,1984-08-23 14:06:56,xqxq1,1997-02-18 10:13:06
20098,20098,1984-08-23 14:06:56,xqxq2,1997-02-18 10:13:06
30098,30098,1984-08-23 14:06:56,xqxq3,1997-02-18 10:13:06
40098,40098,1984-08-23 14:06:56,xqxq4,1997-02-18 10:13:06
99,99,2018-09-05 13:29:10,tkya,2024-02-04 03:56:19
10099,10099,2018-09-05 13:29:10,tkya1,2024-02-04 03:56:19
20099,20099,2018-09-05 13:29:10,tkya2,2024-02-04 03:56:19
30099,30099,2018-09-05 13:29:10,tkya3,2024-02-04 03:56:19
40099,40099,2018-09-05 13:29:10,tkya4,2024-02-04 03:56:19
100,100,1997-08-13 08:07:55,hyoa,2015-06-24 17:12:29
10100,10100,1997-08-13 08:07:55,hyoa1,2015-06-24 17:12:29
20100,20100,1997-08-13 08:07:55,hyoa2,2015-06-24 17:12:29
30100,30100,1997-08-13 08:07:55,hyoa3,2015-06-24 17:12:29
40100,40100,1997-08-13 08:07:55,hyoa4,2015-06-24 17:12:29
101,101,2025-08-12 17:29:47,uooj,2017-06-14 13:37:03
10101,10101,2025-08-12 17:29:47,uooj1,2017-06-14 13:37:03
20101,20101,2025-08-12 17:29:47,uooj2,2017-06-14 13:37:03
30101,30101,2025-08-12 17:29:47,uooj3,2017-06-14 13:37:03
40101,40101,2025-08-12 17:29:47,uooj4,2017-06-14 13:37:03
102,102,1983-09-05 20:31:53,ufxp,2021-03-02 19:26:33
10102,10102,1983-09-05 20:31:53,ufxp1,2021-03-02 19:26:33
20102,20102,1983-09-05 20:31:53,ufxp2,2021-03-02 19:26:33
30102,30102,1983-09-05 20:31:53,ufxp3,2021-03-02 19:26:33
40102,40102,1983-09-05 20:31:53,ufxp4,2021-03-02 19:26:33
103,103,1973-10-17 07:03:28,xpri,2019-09-10 17:49:27
10103,10103,1973-10-17 07:03:28,xpri1,2019-09-10 17:49:27
20103,20103,1973-10-17 07:03:28,xpri2,2019-09-10 17:49:27
30103,30103,1973-10-17 07:03:28,xpri3,2019-09-10 17:49:27
40103,40103,1973-10-17 07:03:28,xpri4,2019-09-10 17:49:27
104,104,1981-09-17 05:56:43,yenn,1988-02-05 13:02:32
10104,10104,1981-09-17 05:56:43,yenn1,1988-02-05 13:02:32
20104,20104,1981-09-17 05:56:43,yenn2,1988-02-05 13:02:32
30104,30104,1981-09-17 05:56:43,yenn3,1988-02-05 13:02:32
40104,40104,1981-09-17 05:56:43,yenn4,1988-02-05 13:02:32
105,105,1970-05-09 05:19:26,uieh,1979-05-31 06:02:09
10105,10105,1970-05-09 05:19:26,uieh1,1979-05-31 06:02:09
20105,20105,1970-05-09 05:19:26,uieh2,1979-05-31 06:02:09
30105,30105,1970-05-09 05:19:26,uieh3,1979-05-31 06:02:09
40105,40105,1970-05-09 05:19:26,uieh4,1979-05-31 06:02:09
106,106,2006-12-12 11:21:51,djbb,1988-01-18 23:28:45
10106,10106,2006-12-12 11:21:51,djbb1,1988-01-18 23:28:45
20106,20106,2006-12-12 11:21:51,djbb2,1988-01-18 23:28:45
30106,30106,2006-12-12 11:21:51,djbb3,1988-01-18 23:28:45
40106,40106,2006-12-12 11:21:51,djbb4,1988-01-18 23:28:45
107,107,1973-04-26 14:22:43,oyql,1978-05-22 14:09:43
10107,10107,1973-04-26 14:22:43,oyql1,1978-05-22 14:09:43
20107,20107,1973-04-26 14:22:43,oyql2,1978-05-22 14:09:43
30107,30107,1973-04-26 14:22:43,oyql3,1978-05-22 14:09:43
40107,40107,1973-04-26 14:22:43,oyql4,1978-05-22 14:09:43
108,108,1970-06-20 07:04:45,joez,1982-03-24 00:19:35
10108,10108,1970-06-20 07:04:45,joez1,1982-03-24 00:19:35
20108,20108,1970-06-20 07:04:45,joez2,1982-03-24 00:19:35
30108,30108,1970-06-20 07:04:45,joez3,1982-03-24 00:19:35
40108,40108,1970-06-20 07:04:45,joez4,1982-03-24 00:19:35
109,109,1972-02-11 05:20:51,aehv,2011-11-29 10:28:35
10109,10109,1972-02-11 05:20:51,aehv1,2011-11-29 10:28:35
20109,20109,1972-02-11 05:20:51,aehv2,2011-11-29 10:28:35
30109,30109,1972-02-11 05:20:51,aehv3,2011-11-29 10:28:35
40109,40109,1972-02-11 05:20:51,aehv4,2011-11-29 10:28:35
110,110,2005-03-12 02:45:53,uwlh,1985-02-12 21:39:03
10110,10110,2005-03-12 02:45:53,uwlh1,1985-02-12 21:39:03
20110,20110,2005-03-12 02:45:53,uwlh2,1985-02-12 21:39:03
30110,30110,2005-03-12 02:45:53,uwlh3,1985-02-12 21:39:03
40110,40110,2005-03-12 02:45:53,uwlh4,1985-02-12 21:39:03
111,111,2019-11-06 04:19:33,jxxy,1978-12-26 12:31:43
10111,10111,2019-11-06 04:19:33,jxxy1,1978-12-26 12:31:43
20111,20111,2019-11-06 04:19:33,jxxy2,1978-12-26 12:31:43
30111,30111,2019-11-06 04:19:33,jxxy3,1978-12-26 12:31:43
40111,40111,2019-11-06 04:19:33,jxxy4,1978-12-26 12:31:43
112,112,2015-07-26 03:00:33,ubyt,2022-03-31 02:34:56
10112,10112,2015-07-26 03:00:33,ubyt1,2022-03-31 02:34:56
20112,20112,2015-07-26 03:00:33,ubyt2,2022-03-31 02:34:56
30112,30112,2015-07-26 03:00:33,ubyt3,2022-03-31 02:34:56
40112,40112,2015-07-26 03:00:33,ubyt4,2022-03-31 02:34:56
113,113,2003-11-26 01:40:10,aqps,1994-01-18 11:29:11
10113,10113,2003-11-26 01:40:10,aqps1,1994-01-18 11:29:11
20113,20113,2003-11-26 01:40:10,aqps2,1994-01-18 11:29:11
30113,30113,2003-11-26 01:40:10,aqps3,1994-01-18 11:29:11
40113,40113,2003-11-26 01:40:10,aqps4,1994-01-18 11:29:11
114,114,2020-05-22 19:51:01,vncx,1989-03-06 20:31:51
10114,10114,2020-05-22 19:51:01,vncx1,1989-03-06 20:31:51
20114,20114,2020-05-22 19:51:01,vncx2,1989-03-06 20:31:51
30114,30114,2020-05-22 19:51:01,vncx3,1989-03-06 20:31:51
40114,40114,2020-05-22 19:51:01,vncx4,1989-03-06 20:31:51
115,115,2014-11-04 06:06:22,kdva,2007-07-14 14:50:41
10115,10115,2014-11-04 06:06:22,kdva1,2007-07-14 14:50:41
20115,20115,2014-11-04 06:06:22,kdva2,2007-07-14 14:50:41
30115,30115,2014-11-04 06:06:22,kdva3,2007-07-14 14:50:41
40115,40115,2014-11-04 06:06:22,kdva4,2007-07-14 14:50:41
116,116,1989-01-12 13:27:04,mgsa,2006-05-08 07:09:05
10116,10116,1989-01-12 13:27:04,mgsa1,2006-05-08 07:09:05
20116,20116,1989-01-12 13:27:04,mgsa2,2006-05-08 07:09:05
30116,30116,1989-01-12 13:27:04,mgsa3,2006-05-08 07:09:05
40116,40116,1989-01-12 13:27:04,mgsa4,2006-05-08 07:09:05
117,117,2021-03-23 13:19:48,pcae,1985-09-14 15:35:44
10117,10117,2021-03-23 13:19:48,pcae1,1985-09-14 15:35:44
20117,20117,2021-03-23 13:19:48,pcae2,1985-09-14 15:35:44
30117,30117,2021-03-23 13:19:48,pcae3,1985-09-14 15:35:44
40117,40117,2021-03-23 13:19:48,pcae4,1985-09-14 15:35:44
118,118,1972-04-26 04:40:13,lkps,1990-04-26 11:51:11
10118,10118,1972-04-26 04:40:13,lkps1,1990-04-26 11:51:11
20118,20118,1972-04-26 04:40:13,lkps2,1990-04-26 11:51:11
30118,30118,1972-04-26 04:40:13,lkps3,1990-04-26 11:51:11
40118,40118,1972-04-26 04:40:13,lkps4,1990-04-26 11:51:11
119,119,1983-10-18 01:10:42,wuzz,2007-08-10 12:41:40
10119,10119,1983-10-18 01:10:42,wuzz1,2007-08-10 12:41:40
20119,20119,1983-10-18 01:10:42,wuzz2,2007-08-10 12:41:40
30119,30119,1983-10-18 01:10:42,wuzz3,2007-08-10 12:41:40
40119,40119,1983-10-18 01:10:42,wuzz4,2007-08-10 12:41:40
120,120,1976-05-20 11:24:03,xvfr,1992-09-01 12:24:36
10120,10120,1976-05-20 11:24:03,xvfr1,1992-09-01 12:24:36
20120,20120,1976-05-20 11:24:03,xvfr2,1992-09-01 12:24:36
30120,30120,1976-05-20 11:24:03,xvfr3,1992-09-01 12:24:36
40120,40120,1976-05-20 11:24:03,xvfr4,1992-09-01 12:24:36
121,121,1987-02-06 21:54:06,ovbz,2022-10-29 10:19:20
10121,10121,1987-02-06 21:54:06,ovbz1,2022-10-29 10:19:20
20121,20121,1987-02-06 21:54:06,ovbz2,2022-10-29 10:19:20
30121,30121,1987-02-06 21:54:06,ovbz3,2022-10-29 10:19:20
40121,40121,1987-02-06 21:54:06,ovbz4,2022-10-29 10:19:20
122,122,2011-03-19 18:18:54,wprp,1979-04-10 11:47:01
10122,10122,2011-03-19 18:18:54,wprp1,1979-04-10 11:47:01
20122,20122,2011-03-19 18:18:54,wprp2,1979-04-10 11:47:01
30122,30122,2011-03-19 18:18:54,wprp3,1979-04-10 11:47:01
40122,40122,2011-03-19 18:18:54,wprp4,1979-04-10 11:47:01
123,123,1994-02-28 23:23:38,vsel,1980-04-05 11:57:24
10123,10123,1994-02-28 23:23:38,vsel1,1980-04-05 11:57:24
20123,20123,1994-02-28 23:23:38,vsel2,1980-04-05 11:57:24
30123,30123,1994-02-28 23:23:38,vsel3,1980-04-05 11:57:24
40123,40123,1994-02-28 23:23:38,vsel4,1980-04-05 11:57:24
124,124,2012-08-28 02:54:05,jybj,1973-05-17 15:06:39
10124,10124,2012-08-28 02:54:05,jybj1,1973-05-17 15:06:39
20124,20124,2012-08-28 02:54:05,jybj2,1973-05-17 15:06:39
30124,30124,2012-08-28 02:54:05,jybj3,1973-05-17 15:06:39
40124,40124,2012-08-28 02:54:05,jybj4,1973-05-17 15:06:39
125,125,2006-05-27 09:58:39,wyok,2009-12-24 11:46:03
10125,10125,2006-05-27 09:58:39,wyok1,2009-12-24 11:46:03
20125,20125,2006-05-27 09:58:39,wyok2,2009-12-24 11:46:03
30125,30125,2006-05-27 09:58:39,wyok3,2009-12-24 11:46:03
40125,40125,2006-05-27 09:58:39,wyok4,2009-12-24 11:46:03
126,126,1975-11-09 22:38:40,mijq,1987-01-17 18:32:38
10126,10126,1975-11-09 22:38:40,mijq1,1987-01-17 18:32:38
20126,20126,1975-11-09 22:38:40,mijq2,1987-01-17 18:32:38
30126,30126,1975-11-09 22:38:40,mijq3,1987-01-17 18:32:38
40126,40126,1975-11-09 22:38:40,mijq4,1987-01-17 18:32:38
127,127,1990-11-22 10:43:34,qlsy,1970-05-07 22:08:06
10127,10127,1990-11-22 10:43:34,qlsy1,1970-05-07 22:08:06
20127,20127,1990-11-22 10:43:34,qlsy2,1970-05-07 22:08:06
30127,30127,1990-11-22 10:43:34,qlsy3,1970-05-07 22:08:06
40127,40127,1990-11-22 10:43:34,qlsy4,1970-05-07 22:08:06
128,128,2000-02-02 12:32:07,wtot,2001-02-18 15:01:32
10128,10128,2000-02-02 12:32:07,wtot1,2001-02-18 15:01:32
20128,20128,2000-02-02 12:32:07,wtot2,2001-02-18 15:01:32
30128,30128,2000-02-02 12:32:07,wtot3,2001-02-18 15:01:32
40128,40128,2000-02-02 12:32:07,wtot4,2001-02-18 15:01:32
129,129,1981-04-10 21:20:31,lrjz,2021-05-31 11:54:47
10129,10129,1981-04-10 21:20:31,lrjz1,2021-05-31 11:54:47
20129,20129,1981-04-10 21:20:31,lrjz2,2021-05-31 11:54:47
30129,30129,1981-04-10 21:20:31,lrjz3,2021-05-31 11:54:47
40129,40129,1981-04-10 21:20:31,lrjz4,2021-05-31 11:54:47
130,130,2016-02-23 18:23:35,jvzw,2011-01-11 12:46:11
10130,10130,2016-02-23 18:23:35,jvzw1,2011-01-11 12:46:11
20130,20130,2016-02-23 18:23:35,jvzw2,2011-01-11 12:46:11
30130,30130,2016-02-23 18:23:35,jvzw3,2011-01-11 12:46:11
40130,40130,2016-02-23 18:23:35,jvzw4,2011-01-11 12:46:11
131,131,1988-10-14 02:37:16,dlco,1984-12-21 18:15:49
10131,10131,1988-10-14 02:37:16,dlco1,1984-12-21 18:15:49
20131,20131,1988-10-14 02:37:16,dlco2,1984-12-21 18:15:49
30131,30131,1988-10-14 02:37:16,dlco3,1984-12-21 18:15:49
40131,40131,1988-10-14 02:37:16,dlco4,1984-12-21 18:15:49
132,132,2024-12-25 12:55:04,nfzv,1970-02-18 19:12:35
10132,10132,2024-12-25 12:55:04,nfzv1,1970-02-18 19:12:35
20132,20132,2024-12-25 12:55:04,nfzv2,1970-02-18 19:12:35
30132,30132,2024-12-25 12:55:04,nfzv3,1970-02-18 19:12:35
40132,40132,2024-12-25 12:55:04,nfzv4,1970-02-18 19:12:35
133,133,1986-12-06 19:47:34,ltca,1974-11-24 07:35:16
10133,10133,1986-12-06 19:47:34,ltca1,1974-11-24 07:35:16
20133,20133,1986-12-06 19:47:34,ltca2,1974-11-24 07:35:16
30133,30133,1986-12-06 19:47:34,ltca3,1974-11-24 07:35:16
40133,40133,1986-12-06 19:47:34,ltca4,1974-11-24 07:35:16
134,134,1999-03-18 15:55:47,snmt,1972-02-25 11:44:50
10134,10134,1999-03-18 15:55:47,snmt1,1972-02-25 11:44:50
20134,20134,1999-03-18 15:55:47,snmt2,1972-02-25 11:44:50
30134,30134,1999-03-18 15:55:47,snmt3,1972-02-25 11:44:50
40134,40134,1999-03-18 15:55:47,snmt4,1972-02-25 11:44:50
135,135,1996-11-12 21:13:19,jtvm,2001-03-19 11:59:16
10135,10135,1996-11-12 21:13:19,jtvm1,2001-03-19 11:59:16
20135,20135,1996-11-12 21:13:19,jtvm2,2001-03-19 11:59:16
30135,30135,1996-11-12 21:13:19,jtvm3,2001-03-19 11:59:16
40135,40135,1996-11-12 21:13:19,jtvm4,2001-03-19 11:59:16
136,136,2006-07-03 04:28:19,xtay,1997-09-24 14:15:38
10136,10136,2006-07-03 04:28:19,xtay1,1997-09-24 14:15:38
20136,20136,2006-07-03 04:28:19,xtay2,1997-09-24 14:15:38
30136,30136,2006-07-03 04:28:19,xtay3,1997-09-24 14:15:38
40136,40136,2006-07-03 04:28:19,xtay4,1997-09-24 14:15:38
137,137,1974-06-27 15:32:23,gkgm,2009-01-17 05:48:01
10137,10137,1974-06-27 15:32:23,gkgm1,2009-01-17 05:48:01
20137,20137,1974-06-27 15:32:23,gkgm2,2009-01-17 05:48:01
30137,30137,1974-06-27 15:32:23,gkgm3,2009-01-17 05:48:01
40137,40137,1974-06-27 15:32:23,gkgm4,2009-01-17 05:48:01
138,138,2018-08-15 20:35:48,iqjt,1985-03-19 16:07:35
10138,10138,2018-08-15 20:35:48,iqjt1,1985-03-19 16:07:35
20138,20138,2018-08-15 20:35:48,iqjt2,1985-03-19 16:07:35
30138,30138,2018-08-15 20:35:48,iqjt3,1985-03-19 16:07:35
40138,40138,2018-08-15 20:35:48,iqjt4,1985-03-19 16:07:35
139,139,1977-11-23 22:58:25,ueng,2017-06-19 10:16:16
10139,10139,1977-11-23 22:58:25,ueng1,2017-06-19 10:16:16
20139,20139,1977-11-23 22:58:25,ueng2,2017-06-19 10:16:16
30139,30139,1977-11-23 22:58:25,ueng3,2017-06-19 10:16:16
40139,40139,1977-11-23 22:58:25,ueng4,2017-06-19 10:16:16
140,140,2005-07-22 22:40:49,hpxi,2025-10-24 19:45:53
10140,10140,2005-07-22 22:40:49,hpxi1,2025-10-24 19:45:53
20140,20140,2005-07-22 22:40:49,hpxi2,2025-10-24 19:45:53
30140,30140,2005-07-22 22:40:49,hpxi3,2025-10-24 19:45:53
40140,40140,2005-07-22 22:40:49,hpxi4,2025-10-24 19:45:53
141,141,1971-10-22 12:11:01,swyo,1974-08-18 08:34:10
10141,10141,1971-10-22 12:11:01,swyo1,1974-08-18 08:34:10
20141,20141,1971-10-22 12:11:01,swyo2,1974-08-18 08:34:10
30141,30141,1971-10-22 12:11:01,swyo3,1974-08-18 08:34:10
40141,40141,1971-10-22 12:11:01,swyo4,1974-08-18 08:34:10
142,142,1985-06-29 01:26:28,kkou,2025-09-20 14:42:36
10142,10142,1985-06-29 01:26:28,kkou1,2025-09-20 14:42:36
20142,20142,1985-06-29 01:26:28,kkou2,2025-09-20 14:42:36
30142,30142,1985-06-29 01:26:28,kkou3,2025-09-20 14:42:36
40142,40142,1985-06-29 01:26:28,kkou4,2025-09-20 14:42:36
143,143,2023-07-06 03:47:26,ifzj,1977-03-11 08:00:44
10143,10143,2023-07-06 03:47:26,ifzj1,1977-03-11 08:00:44
20143,20143,2023-07-06 03:47:26,ifzj2,1977-03-11 08:00:44
30143,30143,2023-07-06 03:47:26,ifzj3,1977-03-11 08:00:44
40143,40143,2023-07-06 03:47:26,ifzj4,1977-03-11 08:00:44
144,144,2022-10-27 02:46:30,iinx,1971-06-06 01:52:41
10144,10144,2022-10-27 02:46:30,iinx1,1971-06-06 01:52:41
20144,20144,2022-10-27 02:46:30,iinx2,1971-06-06 01:52:41
30144,30144,2022-10-27 02:46:30,iinx3,1971-06-06 01:52:41
40144,40144,2022-10-27 02:46:30,iinx4,1971-06-06 01:52:41
145,145,2000-01-21 11:53:02,beeq,2015-03-18 00:14:26
10145,10145,2000-01-21 11:53:02,beeq1,2015-03-18 00:14:26
20145,20145,2000-01-21 11:53:02,beeq2,2015-03-18 00:14:26
30145,30145,2000-01-21 11:53:02,beeq3,2015-03-18 00:14:26
40145,40145,2000-01-21 11:53:02,beeq4,2015-03-18 00:14:26
146,146,2014-02-27 02:24:09,eggc,1976-06-22 17:54:53
10146,10146,2014-02-27 02:24:09,eggc1,1976-06-22 17:54:53
20146,20146,2014-02-27 02:24:09,eggc2,1976-06-22 17:54:53
30146,30146,2014-02-27 02:24:09,eggc3,1976-06-22 17:54:53
40146,40146,2014-02-27 02:24:09,eggc4,1976-06-22 17:54:53
147,147,1981-06-17 11:59:37,knvg,2024-03-01 17:10:25
10147,10147,1981-06-17 11:59:37,knvg1,2024-03-01 17:10:25
20147,20147,1981-06-17 11:59:37,knvg2,2024-03-01 17:10:25
30147,30147,1981-06-17 11:59:37,knvg3,2024-03-01 17:10:25
40147,40147,1981-06-17 11:59:37,knvg4,2024-03-01 17:10:25
148,148,1979-04-27 04:54:17,azvn,2008-02-20 15:51:27
10148,10148,1979-04-27 04:54:17,azvn1,2008-02-20 15:51:27
20148,20148,1979-04-27 04:54:17,azvn2,2008-02-20 15:51:27
30148,30148,1979-04-27 04:54:17,azvn3,2008-02-20 15:51:27
40148,40148,1979-04-27 04:54:17,azvn4,2008-02-20 15:51:27
149,149,2007-10-20 06:08:05,anrz,1985-06-23 00:47:36
10149,10149,2007-10-20 06:08:05,anrz1,1985-06-23 00:47:36
20149,20149,2007-10-20 06:08:05,anrz2,1985-06-23 00:47:36
30149,30149,2007-10-20 06:08:05,anrz3,1985-06-23 00:47:36
40149,40149,2007-10-20 06:08:05,anrz4,1985-06-23 00:47:36
150,150,1987-10-08 20:47:35,kcva,2005-09-05 15:12:32
10150,10150,1987-10-08 20:47:35,kcva1,2005-09-05 15:12:32
20150,20150,1987-10-08 20:47:35,kcva2,2005-09-05 15:12:32
30150,30150,1987-10-08 20:47:35,kcva3,2005-09-05 15:12:32
40150,40150,1987-10-08 20:47:35,kcva4,2005-09-05 15:12:32
151,151,2021-08-21 19:35:08,wnwl,2025-02-24 01:11:35
10151,10151,2021-08-21 19:35:08,wnwl1,2025-02-24 01:11:35
20151,20151,2021-08-21 19:35:08,wnwl2,2025-02-24 01:11:35
30151,30151,2021-08-21 19:35:08,wnwl3,2025-02-24 01:11:35
40151,40151,2021-08-21 19:35:08,wnwl4,2025-02-24 01:11:35
152,152,1981-11-05 08:58:26,impv,1999-09-11 15:06:09
10152,10152,1981-11-05 08:58:26,impv1,1999-09-11 15:06:09
20152,20152,1981-11-05 08:58:26,impv2,1999-09-11 15:06:09
