"Campus","Year","Faculty",
"1144","2021","2.8518",
"1145","1999","1828621.7",
"1146","1979","67.077",
"1147","2022","114.42089",
"1148","1992","0",
"1149","1982","4938448.20535",
"1150","1987","23.33860327",
"1151","2008","0",
"1152","2009","61458.984",
"1153","2008","5919.65",
"1154","1998","7412624.312",
"1155","1988","46784863.70465",
"1156","2013","2.918",
"1157","2010","57.8963",
"1158","1996","5.9115444",
"1159","2011","244131800.6",
"1160","1990","0",
"1161","1994","990.409996",
"1162","1980","349559.075",
"1163","1985","70.0379",
"1164","2002","55206128.723185",
"1165","1977","1.9",
"1166","2017","4282322.295",
"1167","1990","483400744.00714",
"1168","2008","4171388",
"1169","1976","5.91184",
"1170","2017","14079850.62",
"1171","2018","11903.2",
"1172","2024","52.8",
"1173","1997","30313401.7",
"1174","2008","85136.68",
"1175","1970","67.609571",
"1176","2005","29258735.765",
"1177","2023","879049.474",
"1178","2014","1.36324",
"1179","1984","26032284.2",
"1180","2013","3041663.207",
"1181","1996","391177.67658",
"1182","2018","83446050.16107",
"1183","1983","4287717.0858",
"1184","2002","5181.554176",
"1185","2012","2156043.9542",
"1186","1998","3950765.388",
"1187","2017","2.5",
"1188","1985","35.239",
"1189","1977","256.1",
"1190","2017","220.2003",
"1191","1981","3.371448",
"1192","1997","337.455",
"1193","1991","774.23957049",
"1194","1988","21342.69093",
"1195","1989","908669.04",
"1196","1990","332.32904",
"1197","2011","20.339967",
"1198","2020","0",
"1199","2017","9",
"1200","1972","4677.09781",
"1201","2021","9753166",
"1202","1981","159795642.28",
"1203","1999","10.5",
"1204","2010","0",
"1205","1987","18.432",
"1206","1992","0",
"1207","1999","37.45171378",
"1208","2024","306773.5057",
"1209","1986","3.77525007",
"1210","1976","479.222345873",
"1211","2015","52.966525",
"1212","2010","148244233.58826",
"1213","2007","11.41019",
"1214","2006","0",
"1215","2019","43140386.8567",
"1216","1971","643565726.3994",
"1217","2008","10691.76685",
"1218","2022","0",
"1219","2008","37.592",
"1220","2010","556189.6170137",
"1221","1972","0",
"1222","1988","476623920.748",
"1223","2022","216.54856362",
"1224","2008","791111483.915",
"1225","2006","0",
"1226","1983","15732.41",
"1227","1973","588.88302",
"1228","1995","384022408.75133",
"1229","1993","2551",
"1230","1974","6193543.504251",
"1231","1991","3.48381891",
"1232","1978","10.13",
"1233","1980","541.237646408",
"1234","2013","34574766.039271",
"1235","2002","250.1",
"1236","1973","303936786.151",
"1237","1988","76.5992",
"1238","1996","0",
"1239","1976","67.62",
"1240","1986","524885.65120776",
"1241","1995","3895.903561987",
"1242","1994","51034.955915",
"1243","1993","10701605.997226",
"1244","2024","630.114316",
"1245","2012","6695277",
"1246","1974","32828292.34371",
"1247","1986","8827.306547",
"1248","1984","0.7499786",
"1249","1982","84.95",
"1250","2007","2429764.019594",
"1251","1974","35.4289771",
"1252","1974","4329.35248967",
"1253","1986","1.222449",
"1254","2011","0",
"1255","2025","562.7832734",
"1256","1972","14239573.58827",
"1257","1993","79552.6311868",
"1258","2005","30585894.141",
"1259","1987","21666123.707079",
"1260","2007","3225254.269459",
"1261","1985","7.10738724",
"1262","2020","532423",
"1263","1984","4753206",
"1264","1991","0",
"1265","2015","174.43196",
"1266","1989","18540.0819489",
"1267","1982","132.0539",
"1268","2000","0",
"1269","2022","34561935.674034",
"1270","1999","0",
"1271","2003","153.7449159",
"1272","2014","6467955.96",
"1273","2025","5",
"1274","2022","1373968.93",
"1275","2009","24763.50959",
"1276","1974","9.1331",
"1277","1984","2425363.563233",
"1278","1970","0",
"1279","2018","8426933.25",
"1280","2014","0",
"1281","1985","0",
"1282","1985","5336441.576",
"1283","1992","2",
"1284","1991","16826.1",
"1285","2015","94122.3",
"1286","1998","56269.155",
"1287","2000","369973301.0012",
"1288","1983","6",
"1289","2010","11.6007915",
"1290","2009","6714230.92",
"1291","1975","0",
"1292","2014","129464.127",
"1293","2018","55616657",
"1294","1971","605855742.5",
"1295","1970","129",
"1296","2016","28666.4985",
"1297","1990","550361.2043",
"1298","1991","8207296",
"1299","2018","2606034",
"1300","1975","1387279",
"1301","2003","117738.5",
"1302","1977","784831.55591354",
"1303","1986","0.60459778",
"1304","1993","622.689913609",
"1305","2025","276328",
"1306","2012","0",
"1307","2020","67.6",
"1308","1975","18918239.247841",
"1309","2003","11644.7844829",
"1310","1994","1998.58100107",
"1311","1979","264019.47573624",
"1312","1976","23.33058",
"1313","1983","1875216",
"1314","1995","238.9518687",
"1315","2013","49.78979308",
"1316","2002","59.63790961",
"1317","2008","0",
"1318","2012","20739773.494131",
"1319","2003","5898311.56",
"1320","1993","1082880.35656",
"1321","1971","0",
"1322","2007","0.28",
"1323","1972","1358.129349234",
"1324","1986","20.8861",
"1325","2011","5474.124",
"1326","1981","0.3994051",
"1327","1999","1771740.695",
"1328","1996","0",
"1329","1983","50213134.57152",
"1330","1972","532.1",
"1331","1996","830.7",
"1332","1980","19.8045176",
"1333","2013","47396548",
"1334","2005","78454.96",
"1335","1975","1.5469",
"1336","1975","1.874",
"1337","2012","1139.9673387",
"1338","2025","5655.84154647",
"1339","1988","1041.62893609",
"1340","2025","16472",
"1341","1975","631997.73146997",
"1342","1971","2.4",
"1343","2002","9.9296",
"1344","1996","65319.4718024",
"1345","1982","0",
"1346","2011","51359997.9586",
"1347","2015","41.1121865",
"1348","2016","223608.64444677",
"1349","1973","504700.234447",
"1350","1995","1800971",
"1351","2017","22479.71456453",
"1352","2009","480353",
"1353","2007","9361.24208",
"1354","2025","2626",
"1355","1989","7.3",
"1356","1997","198.2348826",
"1357","1976","76913.062",
"1358","2014","1511.84000136",
"1359","1995","0",
"1360","2012","156.116",
"1361","1998","436567752",
"1362","2005","16460698.3",
"1363","2010","5482219",
"1364","1980","0",
"1365","2002","693676.88",
"1366","2010","73670",
"1367","2014","172.8783152",
"1368","2023","0",
"1369","2023","12.275941",
"1370","1978","31.974865",
"1371","1983","34.197",
"1372","2017","120071072.52",
"1373","2013","2.48",
"1374","1988","536410.25",
"1375","2004","7046.266237245",
"1376","2019","3",
"1377","2022","118166",
"1378","2011","3824.891336124",
"1379","1993","160917207.468",
"1380","1995","8237.305",
"1381","2011","1542.9238549",
"1382","1996","0.020417008",
"1383","1978","955",
"1384","2003","0",
"1385","1992","450.624",
"1386","2007","79153502.898457",
"1387","1975","69.3",
"1388","1982","3.916996",
"1389","2009","678.686342464",
"1390","1998","0.63825",
"1391","2009","5496.4",
"1392","1982","673",
"1393","1982","1.93",
"1394","1970","82341",
"1395","1989","1015874.6166",
"1396","1995","0.203593",
"1397","2006","218571.267",
"1398","1998","4893.64200908",
"1399","1990","67.41",
"1400","2002","22424218.036178",
"1401","1973","5.48",
"1402","1971","1.892",
"1403","1991","20985640.893478",
"1404","2010","2785.2207591",
"1405","1990","61.0563791",
"1406","2022","298150452.92",
"1407","1972","1366.7519602",
"1408","1990","0",
"1409","2008","146403",
"1410","2018","21.1203308",
"1411","1988","105506.66614106",
"1412","2014","5727.3294",
"1413","1970","1379.203759",
"1414","1991","97324.07",
"1415","2007","26482",
"1416","1992","111007.3456141",
"1417","2012","6",
"1418","1981","5",
"1419","1988","38.565",
"1420","2000","47838.584585804",
"1421","1978","5255318.244592",
"1422","2013","50935717.612885",
"1423","1972","6845.406",
"1424","1982","3.4",
"1425","2024","2935758",
"1426","1975","195664",
"1427","1979","3.2",
"1428","1996","0",
"1429","1980","3.0744",
"1430","2004","165944674.23895",
"1431","1974","37932.51",
"1432","1985","0",
"1433","1985","473553424.539",
"1434","1978","2.255",
"1435","1992","3527297.13659",
"1436","1971","48.398",
"1437","2004","14.25",
"1438","1979","218988.11383762",
"1439","2025","525.71772",
"1440","2009","5321149.7664763",
"1441","1988","3.9",
"1442","2012","44109.5438241",
"1443","1975","650158436.2",
"1444","1974","484605.37347223",
"1445","1982","46479121.475",
"1446","2003","3553.064859",
"1447","2009","15236.77",
"1448","1977","1463.994",
"1449","2016","26520330.377583",
"1450","2011","3289970.4",
"1451","1994","151.2",
"1452","2000","11.4784658",
"1453","1976","1364.5",
"1454","2014","80.0991",
"1455","2013","98010.8728352",
"1456","2012","41706.6",
"1457","1989","0",
"1458","1987","257432.466511",
"1459","1976","923106",
"1460","2006","732.451820452",
"1461","1979","281536",
"1462","1976","1625.41965",
"1463","1977","4703.353560939",
"1464","2017","252517.5229567",
"1465","1981","36708929.912641",
"1466","2012","79699822.17",
"1467","2007","3.7690495",
"1468","2023","450054.219571",
"1469","2025","117910.4",
"1470","2006","104932841.0891",
"1471","1985","5563839",
"1472","2006","762598.33065",
"1473","1973","8882176",
"1474","1991","117843644",
"1475","2019","598113",
"1476","1981","3",
"1477","1974","67708914.767285",
"1478","2001","85.684747864",
"1479","2001","0",
"1480","2016","0",
"1481","2003","396278.96264",
"1482","2019","15376437.662",
"1483","1975","0",
"1484","2015","3.370898282",
"1485","1992","4532",
"1486","2012","0.73",
"1487","2022","0",
"1488","2001","87396.0735545",
"1489","1983","807445",
"1490","2012","3024.301",
"1491","1982","27.8994",
"1492","1979","0",
"1493","1979","347.507229",
"1494","2022","35.3147",
"1495","1991","100577.444",
"1496","2004","177732992.89673",
"1497","1986","0",
"1498","1977","16512899",
"1499","2002","341093.324",
"1500","1976","69672679.733702",
"1501","2005","76.7899399",
"1502","2009","4.1401",
"1503","1987","46494.9936213",
"1504","2000","11891.4",
"1505","1997","0",
"1506","2025","56188.6295473",
"1507","2025","0.7802",
"1508","2010","0",
"1509","2001","524584.88255647",
"1510","2000","0",
"1511","1993","74.47835",
"1512","1987","6.8431376",
"1513","1982","229684.59",
"1514","1975","12.99",
"1515","2011","0",
"1516","2004","0.52855",
"1517","1998","363742972.4803",
"1518","1978","51.991",
"1519","1985","768.171918087",
"1520","1998","2445505",
"1521","2000","486.690054",
"1522","1984","36199716.186155",
"1523","1973","0",
"1524","2025","1612537",
"1525","2001","5930566.7168",
"1526","2012","97387.54344",
"1527","1978","1.5384781",
"1528","2018","84766.8",
"1529","1995","3.4",
"1530","1982","9040548.860238",
"1531","1972","11253476.515236",
"1532","1978","33913041",
"1533","1985","49243.27597496",
"1534","1987","0",
"1535","1994","912.1354",
"1536","2015","42887.56946324",
"1537","2015","44.3436023",
"1538","1987","49",
"1539","2000","24068.893",
"1540","1971","7525",
"1541","1976","0",
"1542","1978","80866.71574",
"1543","1978","92995.041873423",
"1544","2011","8358.116984082",
"1545","2021","2771.42552",
"1546","1984","8749.1",
"1547","2024","0",
"1548","2015","124",
"1549","1998","7191.21263566",
"1550","2024","114637009",
"1551","1989","46307712.427614",
"1552","2013","226108285.47442",
"1553","2000","290165.4",
"1554","1971","0",
"1555","2020","0",
"1556","2014","0.10303",
"1557","1974","0",
"1558","1973","221.89208",
"1559","1991","53.354",
"1560","2008","0.036213",
"1561","2020","207028689",
"1562","1972","514.6",
"1563","1984","457.682335203",
"1564","1993","70838787.5",
"1565","2011","34145.817200233",
"1566","1984","0",
"1567","2014","845.78",
"1568","1977","63075.05",
"1569","1980","36.506210009",
"1570","2024","815215.95",
"1571","2024","1153.406",
"1572","1987","0.3",
"1573","2004","3.162284325",
"1574","1991","15161.95615945",
"1575","1992","0",
"1576","2018","22552.10760707",
"1577","1990","52",
"1578","2010","47440011.554",
"1579","1976","68618949.4407",
"1580","1970","5914009.15",
"1581","2002","161453.209585",
"1582","2019","287159.182796",
"1583","2020","1.67",
"1584","1990","12341",
"1585","1973","540.6697",
"1586","2005","415540.82028414",
"1587","2001","0.5",
"1588","2007","456864.9",
"1589","2008","7834",
"1590","2010","858059.7402572",
"1591","2011","1220265",
"1592","2008","0",
"1593","2009","96.53495397",
"1594","2021","379.6095",
"1595","1994","246911.38501979",
"1596","1989","151.06546753",
"1597","1977","0",
"1598","2003","308726",
"1599","1980","3.019",
"1600","1996","0.97648",
"1601","2001","50.51564549",
"1602","2010","0",
"1603","2004","492966.3",
"1604","1976","88345976.597702",
"1605","1971","58.23767",
"1606","2001","1.1773",
"1607","2020","81615430.64067",
"1608","2016","374158",
"1609","2014","362.460529",
"1610","2002","0",
"1611","1994","1132101.56783",
"1612","2003","5101.538926",
"1613","1993","7330592.6",
"1614","1975","403509297.572",
"1615","2001","0",
"1616","2015","1948197.2510914",
"1617","1998","2368852.1939571",
"1618","1970","38.2142",
"1619","1995","3873.016348",
"1620","1971","2508.26554",
"1621","1978","136.26184907",
"1622","2007","0.07705",
"1623","2003","7.367",
"1624","1970","169631.46591171",
"1625","2009","1554077.4383",
"1626","2000","0",
"1627","1971","742.05428",
"1628","2007","33799.0167",
"1629","1979","0.340103",
"1630","2024","7909368",
"1631","1987","397816751.42374",
"1632","1974","610.49134036",
"1633","2005","1040891.55131",
"1634","2022","14624322.0115",
"1635","1976","616.08",
"1636","2022","6143955",
"1637","1991","6820.158",
"1638","2006","106567.705",
"1639","1990","36290029.46",
"1640","2020","39.98",
"1641","1975","1957.719735",
"1642","2004","418710.080434",
"1643","1976","44859382.422528",
"1644","1989","0",
"1645","2010","37.96999",
"1646","2024","6.55",
"1647","2024","41856738.199",
"1648","1986","0",
"1649","2017","52617462.306638",
"1650","1973","42.1872955",
"1651","1984","155659.34",
"1652","2008","39145054.079051",
"1653","1997","0",
"1654","1999","8.36722529",
"1655","1991","744947.97667949",
"1656","1988","59.928",
"1657","2022","36.990998",
"1658","2001","16.77838589",
"1659","1983","1607820.86393",
"1660","2022","0",
"1661","2022","131.589777376",
"1662","1981","2441.689846292",
"1663","1990","318471045.53004",
"1664","2002","5.89361872",
"1665","1983","3.6548",
"1666","1993","0",
"1667","1987","29.1669264",
"1668","1987","23156.27998177",
"1669","1990","61492.6",
"1670","2013","708.136128",
"1671","2001","4421261.700678",
"1672","1986","6198324.3347361",
"1673","2007","3.23106458",
"1674","1999","27.9786159",
"1675","1983","905189.8400566",
"1676","1996","112167079",
"1677","1996","6169083.1284057",
"1678","2006","2392.23139587",
"1679","1997","2142070.04",
"1680","2019","564054335.6821",
"1681","1977","561296534.587",
"1682","2007","0",
"1683","1977","274650.4725821",
"1684","2010","7452908.4854667",
"1685","1973","189662362.309",
"1686","2004","452354380.94",
"1687","1986","17.798",
"1688","1991","2035.85747",
"1689","2018","1842366.561457",
"1690","2007","1448900.8539893",
"1691","2015","289355418.43",
"1692","1981","2.70936",
"1693","1993","2050039.1111",
"1694","1971","6730.7158",
"1695","1976","46132190.937",
"1696","2009","17830.055",
"1697","2011","9.50224359",
"1698","2017","0",
"1699","2010","54414.40014047",
"1700","2015","62087804.952017",
"1701","1991","510007881",
"1702","2013","0.692",
"1703","2011","14289.8",
"1704","1984","0.6",
"1705","1987","87922.945263",
"1706","1976","98036201.3477",
"1707","2018","429877363.77116",
"1708","1993","261151",
"1709","2004","2.7484409",
"1710","2003","434.646047",
"1711","2002","252288561.26303",
"1712","2022","13.679",
"1713","1979","122061416",
"1714","2011","335.43418",
"1715","1984","2637.90152",
"1716","2010","27120.3735363",
"1717","1995","7029424.726",
"1718","1993","12396112.9273",
"1719","1971","477448.87509946",
"1720","2019","4.2824164",
"1721","2001","13136.847940151",
"1722","1997","655.232",
"1723","1998","3130559.2888",
"1724","2010","0.6",
"1725","2015","61860608.882",
